unitWeaponID	sortWeap	sort2	comment(s)	weapsOn	acquire	minRange	castpt	castbsw	launchX	launchY	launchZ	launchSwimZ	impactZ	impactSwimZ	weapType1	targs1	showUI1	rangeN1	RngTst	RngBuff1	atkType1	weapTp1	cool1	mincool1	dice1	sides1	dmgplus1	dmgUp1	mindmg1	avgdmg1	maxdmg1	dmgpt1	backSw1	Farea1	Harea1	Qarea1	Hfact1	Qfact1	splashTargs1	targCount1	damageLoss1	spillDist1	spillRadius1	DmgUpg	dmod1	DPS	weapType2	targs2	showUI2	rangeN2	RngTst2	RngBuff2	atkType2	weapTp2	cool2	mincool2	dice2	sides2	dmgplus2	dmgUp2	mindmg2	avgdmg2	maxdmg2	dmgpt2	backSw2	Farea2	Harea2	Qarea2	Hfact2	Qfact2	splashTargs2	targCount2	damageLoss2	spillDist2	spillRadius2	InBeta
nsw1	b2	sum	spirit beast level 1	1	500	-	0.3	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	90	-	250	normal	normal	1	-	1	2	10	-	11	11.5	12	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	low	11	11.5	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nsw2	b2	sum	spirit beast level 2	1	500	-	0.3	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	90	-	250	normal	normal	1	-	1	2	15	-	16	16.5	17	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	high	11	16.5	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nsw3	b2	sum	spirit beast level 3	1	500	-	0.3	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	90	-	250	normal	normal	1	-	1	2	20	-	21	21.5	22	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	high	11	21.5	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ncat	b2	art	Demolisher(draenei)	3	1150	250	-	0.51	0	0	60	0	60	0	_	ground,debris,tree,wall,item,ward	1	1150	-	250	siege	artillery	4.5	-	3	21	81	-	84	114	144	0.1	1.9	25	50	150	0.4	0.25	ground,structure,debris,tree,wall	1	0	0	0	high	59	25.3333333333333	_	structure	1	1000	-	250	siege	missile	4.5	-	1	21	81	-	82	92	102	0.1	1.9	-	-	-	-	-	_	1	0	0	0	0
nbee	z2	zz	blood elf engineer	3	500	-	0.3	0.51	0	0	60	0	45	0	MetalLightChop	ground,structure,debris,item,ward	1	90	-	250	normal	normal	3	-	1	2	6	-	7	7.5	8	0.5	0.5	 - 	 - 	 - 	-	-	_	1	0	0	0	low	11	2.5	AxeMediumChop	tree	1	66	-	120	normal	normal	1.1	-	1	1	0	-	1	1	1	0.5	0.5	-	-	-	-	-	_	1	0	0	0	0
nbel	z2	zz	blood elf lieutenant	1	600	-	0.3	0.51	0	0	60	0	60	0	_	ground,structure,debris,item,ward	1	200	-	250	normal	missile	1.9	-	2	6	35	-	37	42	47	0.5	0.5	 - 	 - 	 - 	-	-	_	1	0	0	0	high	22	22.1052631578947	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nbsp	z2	zz	battleship	0	500	-	-	0.51	0	0	60	0	120	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nchg	z2	zz	chaos grunt	1	500	-	-	0.51	0	0	60	0	60	0	MetalMediumChop	ground,structure,debris,item,ward	1	100	-	250	chaos	normal	1.2	-	1	5	22	-	23	25	27	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	20.8333333333333	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nchr	z2	zz	ChaosWolfRider	1	500	-	0.6	0.2	0	0	60	0	60	0	MetalMediumSlice	ground,structure,debris,item,ward	1	100	-	250	chaos	normal	1.65	-	1	5	22	-	23	25	27	0.5	0.5	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	15.1515151515152	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nchw	z2	zz	ChaosWarlock	1	600	-	0.3	0.51	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	600	-	250	chaos	missile	1.75	-	2	5	19	-	21	25	29	0.43	0.74	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	14.2857142857143	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nckb	z2	zz	ChaosKodoBeast	1	500	-	0.5	0.5	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	500	-	250	chaos	missile	1.2	-	1	5	15	-	16	18	20	0.85	0.32	 - 	 - 	 - 	-	-	_	1	0	0	0	low	22	15	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ncpn	z2	zz	Chaos Peon	3	500	-	-	0.51	0	0	60	0	45	0	MetalLightChop	ground,structure,debris,item,ward	1	90	-	250	chaos	normal	3	-	1	2	6	-	7	7.5	8	0.5	0.5	 - 	 - 	 - 	-	-	_	1	0	0	0	low	11	2.5	AxeMediumChop	tree	1	66	-	120	normal	normal	1.1	-	1	1	0	-	1	1	1	0.5	0.5	-	-	-	-	-	_	1	0	0	0	0
ndmu	z2	zz	dalaran mutant	1	500	-	0	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	90	-	250	normal	normal	1.3	-	2	2	10	-	12	13	14	0.39	0.44	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	10	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ndrd	z2	zz	draenei darkslayer	1	500	-	0.3	0.51	0	0	60	0	60	0	MetalMediumChop	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	3	18	-	19	20	21	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	high	15	14.8148148148148	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ndrn	z2	zz	draenei vindicator	1	500	-	0.3	0.51	0	0	60	0	60	0	MetalMediumChop	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	5	28	-	29	31	33	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	high	22	22.962962962963	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ndrt	z2	zz	draenei stalker	1	500	-	0.3	0.51	0	0	60	0	60	0	MetalMediumChop	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1	-	5	3	27	-	32	37	42	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	high	7	37	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ndrf	z2	zz	draenei guardian	1	500	-	0.3	0.51	0	0	60	0	60	0	MetalMediumChop	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	2	9	-	10	10.5	11	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	low	11	7.77777777777778	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ndrh	z2	zz	draenei harbinger	1	600	-	0.5	0.67	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	600	-	250	pierce	missile	1.8	-	1	6	28	-	29	31.5	34	0.59	0.58	 - 	 - 	 - 	-	-	_	1	0	0	0	-	26	17.5	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ndrj	z2	zz	dalaran reject	1	500	-	-	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	2	9	-	10	10.5	11	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	11	7.77777777777778	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ndrm	z2	zz	draenei disciple	1	600	-	0.5	0.67	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	600	-	250	pierce	missile	1.8	-	1	5	21	-	22	24	26	0.59	0.58	 - 	 - 	 - 	-	-	_	1	0	0	0	-	22	13.3333333333333	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ndrp	z2	zz	draenei protector	1	500	-	0.3	0.51	0	0	60	0	60	0	MetalMediumChop	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	2	11	-	12	12.5	13	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	9.25925925925926	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ndrs	z2	zz	draenei seer	1	600	-	0.5	0.67	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	600	-	250	pierce	missile	1.8	-	1	7	35	-	36	39	42	0.59	0.58	 - 	 - 	 - 	-	-	_	1	0	0	0	high	29	21.6666666666667	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ndrw	z2	zz	draenei watcher	1	500	-	0.3	0.51	0	0	60	0	60	0	MetalMediumChop	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	2	13	-	14	14.5	15	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	high	11	10.7407407407407	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ndrl	z2	zz	draenei laborer	3	500	-	-	0.51	0	0	60	0	45	0	MetalLightChop	ground,structure,debris,item,ward	1	90	-	250	normal	normal	2	-	1	2	5	-	6	6.5	7	0.5	0.5	 - 	 - 	 - 	-	-	_	1	0	0	0	low	11	3.25	AxeMediumChop	tree	1	66	-	120	normal	normal	1.1	-	1	1	0	-	1	1	1	0.5	0.5	-	-	-	-	-	_	1	0	0	0	0
ndsa	z2	zz	draenei salamander	1	500	-	0.5	0.5	0	120	20	0	120	0	_	ground,structure,debris,air,item,ward	1	500	-	250	pierce	msplash	2	-	1	8	32	-	33	36.5	40	0.5	0.56	25	125	200	0.2	0.05	ground,air,enemy,neutral	1	0	0	0	-	33	18.25	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
negz	z2	zz	engineer gazlowe	0	500	-	0.47	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nemi	z2	zz	emissary	1	600	-	0.3	0.51	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	600	-	250	pierce	missile	2	-	1	6	7	-	8	10.5	13	0.59	0.58	 - 	 - 	 - 	-	-	_	1	0	0	0	low	26	5.25	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nfgl	z2	zz	flesh golem	1	500	-	-	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	3	8	36	-	39	49.5	60	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	24	36.6666666666667	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ngbl	z2	zz	goblin blaster	1	500	-	0.5	0.51	0	0	60	0	100	0	_	ground,structure,debris,item,ward	1	200	-	250	pierce	missile	1.4	-	3	10	31	-	34	47.5	61	0.3	0.6	 - 	 - 	 - 	-	-	_	1	0	0	0	-	29	33.9285714285714	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nhea	z2	zz	high elven archer	1	800	-	0.3	0.51	11	62	71	0	60	0	_	ground,structure,debris,air,item,ward	1	500	-	250	pierce	missile	1.5	-	1	3	15	-	16	17	18	0.72	0.28	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	11.3333333333333	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nhef	z2	zz	high elven female	0	-	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nhem	z2	zz	high elven male	0	-	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nhew	z2	zz	blood elf worker	3	500	-	0.3	0.51	0	0	60	0	45	0	MetalLightChop	ground,structure,debris,item,ward	1	90	-	250	normal	normal	3	-	1	2	6	-	7	7.5	8	0.5	0.5	 - 	 - 	 - 	-	-	_	1	0	0	0	low	11	2.5	AxeMediumChop	tree	1	66	-	120	normal	normal	1.1	-	1	1	0	-	1	1	1	0.5	0.5	-	-	-	-	-	_	1	0	0	0	0
njks	z2	zz	Jailor Kassan	1	500	-	0.5	0.51	0	0	60	0	60	0	MetalMediumChop	ground,structure,debris,item,ward	1	100	-	250	chaos	normal	1.35	-	1	6	38	-	39	41.5	44	0.5	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	26	30.7407407407407	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nmdm	z2	zz	medivh morphed	1	600	-	0.3	0.51	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	600	-	250	pierce	missile	1.1	-	1	16	8	-	9	16.5	24	0.6	0.49	 - 	 - 	 - 	-	-	_	1	0	0	0	low	62	15	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nmed	z2	zz	medivh	1	600	-	0.3	0.51	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	600	-	250	pierce	missile	1.1	-	1	16	8	-	9	16.5	24	0.6	0.49	 - 	 - 	 - 	-	-	_	1	0	0	0	low	62	15	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nmpe	z2	zzn	naga peon - murgul	3	500	-	0.3	0.51	0	0	60	0	45	0	MetalLightChop	ground,structure,debris,item,ward	1	90	-	250	normal	normal	3	-	1	2	6	-	7	7.5	8	0.5	0.5	 - 	 - 	 - 	-	-	_	1	0	0	0	low	11	2.5	AxeMediumChop	tree	1	66	-	120	normal	normal	1	-	1	1	0	-	1	1	1	0.5	0.5	-	-	-	-	-	_	1	0	0	0	0
nmsn	z2	zz	mur'gul snarecaster	1	500	-	0.75	0.51	0	0	60	0	100	0	_	ground,structure,debris,air,item,ward	1	500	-	250	pierce	missile	1.8	-	1	10	27	-	28	32.5	37	0.6	0.7	 - 	 - 	 - 	-	-	_	1	0	0	0	low	40	18.0555555555556	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nser	z2	zz	searinox	1	500	-	-	0.51	0	100	-20	0	40	0	_	ground,structure,debris,air	1	500	-	250	pierce	missile	1.1	1.5	5	16	20	-	25	62.5	100	0.94	0.56	 - 	 - 	 - 	-	-	_	1	0	0	0	low	28	56.8181818181818	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nspc	z2	zz	support column	0	-	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nssn	z2	zz	night elf assassin	1	650	-	0.3	0.51	11	62	71	0	60	0	_	ground,structure,debris,air,item,ward	1	650	-	250	pierce	missile	1	-	1	8	8	-	9	12.5	16	0.3	0.5	 - 	 - 	 - 	-	-	_	1	0	0	0	low	33	12.5	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nthr	z2	zz	tharifas	1	500	-	0.3	0.51	0	120	-20	0	60	0	_	ground,structure,debris,air	1	500	-	250	pierce	missile	1.5	-	3	14	51	-	54	73.5	93	0.94	0.56	 - 	 - 	 - 	-	-	_	1	0	0	0	high	40	49	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nw2w	z2	zz	War2 Warlock	1	600	-	0.3	0.51	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	600	-	250	chaos	missile	1.75	-	2	3	14	-	16	18	20	0.43	0.74	 - 	 - 	 - 	-	-	_	1	0	0	0	-	13	10.2857142857143	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nwat	z2	zz	Watcher	1	500	-	-	0.51	0	0	60	0	60	0	MetalMediumChop	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.6	-	1	2	9	-	10	10.5	11	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	low	11	6.5625	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
odkt	z2	zz	Drak'Thul, orc warlock	1	600	-	0.5	0.5	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	600	-	250	pierce	missile	1.8	-	1	10	27	-	28	32.5	37	0.53	0.47	 - 	 - 	 - 	-	-	_	1	0	0	0	low	40	18.0555555555556	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ogrk	z2	zz	Gar'thok	1	500	-	0.3	0.51	0	0	60	0	60	0	MetalMediumChop	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.6	-	1	4	17	-	18	19.5	21	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	-	18	12.1875	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ojgn	z2	zz	actual orc juggernaut unit	1	900	-	-	0.51	0	0	60	0	60	0	_	ground,structure,debris,item,ward	1	900	-	250	siege	artillery	2	-	3	10	75	-	78	91.5	105	0.3	0.3	100	150	250	0.5	0.25	ground,structure,debris,tree,wall,enemy,neutral	1	0	0	0	high	29	45.75	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
omtg	z2	zz	mathog	1	500	-	0.3	0.51	0	0	60	0	60	0	MetalMediumChop	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.1	-	2	8	2	-	4	11	18	0.5	0.468	 - 	 - 	 - 	-	-	_	1	0	0	0	low	29	10	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
onzg	z2	zz	nazgrel	1	500	-	0.6	0.2	0	0	60	0	60	0	MetalMediumSlice	ground,structure,debris,item,ward	1	100	-	250	siege	normal	1.85	-	1	5	22	-	23	25	27	0.5	0.5	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	13.5135135135135	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
oosc	z2	zz	kodo beast (riderless)	0	-	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
oswy	z2	zz	spirit wyvern	0	-	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ovlj	z2	zz	vol'jin	1	600	-	0.35	0.52	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	600	-	250	magic	missile	1.75	-	1	5	9	-	10	12	14	0.73	0.6	 - 	 - 	 - 	-	-	_	1	0	0	0	low	22	6.85714285714286	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
owar	z2	zz	orc warchief	1	500	-	0.3	0.51	0	0	60	0	60	0	MetalMediumChop	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.1	-	2	8	2	-	4	11	18	0.5	0.468	 - 	 - 	 - 	-	-	_	1	0	0	0	low	29	10	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ownr	z2	zz	wyvern	1	500	-	-	0.51	0	0	60	0	60	0	WoodMediumBash	air	1	128	-	250	normal	normal	1.2	-	2	3	36	-	38	40	42	0.6	0.37	 - 	 - 	 - 	-	-	_	1	0	0	0	high	13	33.3333333333333	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
uabc	z2	zz	Abomination cinematic	1	500	-	-	0.51	0	0	60	0	100	0	MetalHeavyChop	ground,structure,debris,item,ward	1	128	-	250	normal	normal	1.9	-	1	7	32	-	33	36	39	0.5	1.17	 - 	 - 	 - 	-	-	_	1	0	0	0	-	29	18.9473684210526	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
uarb	z2	zz	Air Barge	0	500	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ubdd	z2	zz	azurelore - frost wyrm	3	500	-	0.5	0.4	0	115	-60	0	0	0	_	ground,structure,debris,item,ward	1	300	-	250	pierce	msplash	3	-	2	11	83	-	85	95	105	0.5	0.55	25	50	200	0.2	0.1	ground,air,structure,debris,enemy	1	0	0	0	high	38	31.6666666666667	_	air	1	300	-	250	pierce	msplash	3	-	1	11	83	-	84	89	94	0.5	0.55	-	-	-	-	-	_	1	0	0	0	0
ubdr	z2	zz	azurelore - dragon	3	500	-	1	0.51	0	120	-20	0	60	0	_	ground,structure,debris,item,ward	1	500	-	250	chaos	msplash	1.5	-	3	12	45	-	48	64.5	81	0.94	0.56	75	150	225	0.5	0.25	ground	1	0	0	0	high	35	43	_	air	1	300	-	250	chaos	msplash	1.5	-	3	9	45	-	48	60	72	0.94	0.56	-	-	-	-	-	_	1	0	0	0	0
ubot	z2	zz	undead transport ship	0	-	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	-	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
udes	z2	zz	undead frigate	1	650	-	-	0.51	0	0	0	0	60	0	_	ground,structure,debris,air,item,ward	1	600	-	250	normal	msplash	1.5	-	1	15	54	-	55	62	69	0.3	0.3	25	35	50	0.3	0.1	ground,structure,debris,tree,wall,enemy,neutral	1	0	0	0	-	59	41.3333333333333	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
uktg	z2	zz	kelthuzadghost	0	-	-	0.5	0.5	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
uktn	z2	zz	kelthuzadnecro	1	600	-	0.5	0.5	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	600	-	250	pierce	missile	1.8	-	1	4	8	-	9	10.5	12	0.53	0.47	 - 	 - 	 - 	-	-	_	1	0	0	0	low	18	5.83333333333333	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
uswb	z2	zz	Sylvanus Banshee	1	500	-	0.5	0.83	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	500	-	250	normal	missile	1.4	-	1	9	20	-	21	25	29	0.56	0.51	 - 	 - 	 - 	-	-	_	1	0	0	0	low	37	17.8571428571429	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
hprt	z2	zz	portal unit	0	-	-	-	0.5	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
haro	z3	zz	Arcane Observatory	0	-	-	-	0.51	0	0	60	0	120	0	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	-	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
